INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Fitchburg State University,Fitchburg,MA,www.fitchburgstate.edu,1,1,22,42.589345,-71.789354,18,13,0.7231,495,510,480,21,NULL,NULL,NULL,1004,17894,9260,15340,0.7747,43700,35300,37300,39000,43800,0.4403,0.5597
Framingham State University,Framingham,MA,www.framingham.edu/index.html,1,1,13,42.297289,-71.437175,18,14,0.6226,505,505,490,22,NULL,NULL,NULL,1011,22097,8320,14400,0.745,47200,35600,39900,41100,43700,0.3574,0.6426
Gordon College,Wenham,MA,www.gordon.edu,2,1,21,42.588173,-70.819133,21,11,0.8837,580,575,575,26,27,26,8,1161,44699,34390,34390,0.8134,43500,33400,35500,38900,40500,0.3852,0.6148
Hampshire College,Amherst,MA,www.hampshire.edu,2,1,21,42.324772,-72.532401,21,11,0.6664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60048,48065,48065,0.7769,40500,23600,26300,29600,33900,0.4094,0.5906
Harvard University,Cambridge,MA,www.harvard.edu,2,1,12,42.374429,-71.118177,15,17,0.0596,750,755,760,34,34,34,9,1501,59950,43938,43938,0.9783,136400,100300,113600,112800,123000,0.5246,0.4754
College of the Holy Cross,Worcester,MA,www.holycross.edu,2,1,12,42.238942,-71.808627,21,11,0.4334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57754,45692,45692,0.9388,77100,49100,58300,67600,72800,0.5116,0.4884
Lasell College,Newton,MA,www.lasell.edu/,2,1,13,42.342712,-71.243738,19,11,0.7632,485,490,480,21,NULL,NULL,NULL,974,44737,31000,31000,0.75,42600,33700,35100,38000,41900,0.3526,0.6474
Lesley University,Cambridge,MA,www.lesley.edu,2,1,12,42.378429,-71.115601,17,13,0.7149,560,525,545,24,24,23,8,1086,48818,24375,24375,0.7603,37400,28700,33500,34800,37600,0.2171,0.7829
University of Massachusetts-Lowell,Lowell,MA,www.uml.edu,1,1,21,42.65372,-71.325081,16,16,0.6201,555,590,NULL,25,24,26,NULL,1145,23628,12447,27400,0.8435,54500,41700,45800,48600,50300,0.62,0.38
University of Massachusetts-Amherst,Amherst,MA,www.umass.edu,1,1,21,42.386162,-72.52617,15,17,0.6139,595,620,NULL,27,NULL,NULL,NULL,1217,26207,13443,28998,0.8989,54100,40600,43400,46600,50900,0.5108,0.4892
University of Massachusetts-Boston,Boston,MA,www.umb.edu,1,1,11,42.314541,-71.038653,16,15,0.7077,515,535,NULL,NULL,NULL,NULL,NULL,1050,19355,11966,28390,0.7973,49500,40100,43800,45000,47700,0.4467,0.5533
MCPHS University,Boston,MA,www.mcphs.edu,2,1,11,42.337036,-71.100964,26,13,0.8401,520,560,530,23,23,25,8,1074,44449,30400,30400,0.8664,102700,88600,103700,101700,108800,0.3136,0.6864
Massachusetts College of Art and Design,Boston,MA,www.massart.edu,1,1,11,42.33693,-71.099537,30,10,0.7294,550,520,530,25,NULL,NULL,NULL,1077,25838,11225,29925,0.8907,37100,29400,32400,33600,34100,0.297,0.703
Massachusetts Institute of Technology,Cambridge,MA,web.mit.edu/student/,2,1,12,42.360095,-71.092115,15,17,0.0788,725,770,735,34,34,35,9,1500,59020,45016,45016,0.9865,127700,102700,122900,126500,121400,0.5424,0.4576
Massachusetts Maritime Academy,Buzzards Bay,MA,www.maritime.edu,1,1,22,41.740538,-70.623953,20,11,0.616,520,590,490,23,NULL,NULL,NULL,1105,22073,7250,22304,0.8886,77200,67600,69900,81200,76400,0.876,0.124
Merrimack College,North Andover,MA,www.merrimack.edu,2,1,21,42.668352,-71.124216,19,14,0.7777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47996,36215,36215,0.8325,58800,44200,46200,50000,55800,0.4878,0.5122
Mount Holyoke College,South Hadley,MA,www.mtholyoke.edu,2,1,21,42.257588,-72.573625,21,11,0.547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55454,42656,42656,0.9061,46600,32200,38000,42400,45400,0,1
Mount Ida College,Newton,MA,www.mountida.edu,2,1,13,42.293205,-71.194658,22,11,0.6849,445,440,435,19,NULL,NULL,NULL,886,44219,30447,30447,0.6756,39000,32600,34700,36800,36500,0.3372,0.6628
School of the Museum of Fine Arts-Boston,Boston,MA,www.smfa.edu,2,1,11,42.338958,-71.096941,30,6,0.9035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54786,40348,40348,0.8704,32800,26100,30000,29500,31200,0.2894,0.7106
The New England Conservatory of Music,Boston,MA,necmusic.edu,2,1,11,42.340998,-71.086321,30,7,0.2914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55870,41405,41405,0.9247,39400,28500,30000,31200,40000,0.5578,0.4422
