INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Southern Methodist University,Dallas,TX,www.smu.edu,2,6,21,32.845254,-96.784855,16,14,0.524,645,665,648,30,31,29,9,1316,60938,45940,45940,0.8936,68900,54900,55300,62600,61300,0.4954,0.5046
Southwestern Assemblies of God University,Waxahachie,TX,www.sagu.edu,2,6,21,32.405477,-96.85315,20,10,0.3343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31578,18580,18580,0.7389,34900,29400,31400,32300,32900,0.4855,0.5145
Southwestern University,Georgetown,TX,www.southwestern.edu,2,6,21,30.635194,-97.664637,21,11,0.4852,575,580,NULL,26,26,26,NULL,1159,48080,36120,36120,0.8248,52700,34900,44300,49800,50100,0.4193,0.5807
Stephen F Austin State University,Nacogdoches,TX,www.sfasu.edu,1,6,41,31.58562,-94.58546,18,16,0.5851,490,500,NULL,22,20,21,NULL,998,22544,8892,19752,0.7,43400,33900,37500,39600,41400,0.3681,0.6319
Texas State University,San Marcos,TX,www.txstate.edu,1,6,23,29.889202,-97.936392,16,15,0.729,510,515,485,23,22,23,7,1032,19428,8950,19086,0.7601,48000,36900,40900,43200,45500,0.44,0.56
Southwestern Adventist University,Keene,TX,www.swau.edu/,2,6,31,32.397136,-97.328511,22,7,0.4965,460,455,NULL,19,NULL,19,NULL,905,28054,19460,19460,0.6886,43000,36900,37700,38300,40900,0.4408,0.5592
Sul Ross State University,Alpine,TX,www.sulross.edu,1,6,33,30.363418,-103.65007,18,10,0.934,NULL,435,405,19,17,19,NULL,890,17354,5676,14364,0.515,40900,32100,34200,35300,38400,0.4311,0.5689
Tarleton State University,Stephenville,TX,www.tarleton.edu,1,6,33,32.215665,-98.22008,18,13,0.5254,470,485,450,21,19,21,7,961,17964,6516,15204,0.6836,44800,36000,38600,41400,42900,0.3901,0.6099
Texas A & M University-Kingsville,Kingsville,TX,WWW.TAMUK.EDU,1,6,32,27.524852,-97.882342,17,13,0.8357,455,480,NULL,19,17,19,NULL,922,19700,7554,18984,0.6357,44700,37200,38300,42500,41000,0.4699,0.5301
Texas A & M University-College Station,College Station,TX,www.tamu.edu,1,6,13,30.613226,-96.340322,15,15,0.7103,580,615,550,27,27,27,8,1206,20998,9685,26583,0.9007,64000,48900,52400,56400,59100,0.514,0.486
The University of Texas at Arlington,Arlington,TX,WWW.UTA.EDU,1,6,11,32.728437,-97.115087,15,15,0.614,494,550,495,23,22,23,7,1053,21594,8878,18102,0.6932,50700,39800,43400,45700,48500,0.3975,0.6025
The University of Texas at Austin,Austin,TX,www.utexas.edu,1,6,11,30.286598,-97.73924,15,15,0.3966,630,660,625,29,30,30,9,1296,25918,9830,34836,0.9445,64700,48500,55400,60400,61400,0.4814,0.5186
The University of Texas at Dallas,Richardson,TX,www.utdallas.edu,1,6,13,32.989432,-96.748371,15,16,0.6194,610,645,NULL,28,28,29,NULL,1259,22713,10864,26894,0.8637,57300,43200,47800,50800,55800,0.5666,0.4334
The University of Texas at El Paso,El Paso,TX,www.utep.edu,1,6,11,31.771697,-106.50356,16,15,0.9989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15067,7259,18389,0.6761,42300,32100,35400,36800,41300,0.4634,0.5366
The University of Texas at Tyler,Tyler,TX,www.uttyler.edu/,1,6,13,32.314724,-95.249096,18,13,0.8358,515,537,500,23,23,23,7,1051,19552,7312,18172,0.612,48500,40200,42700,44800,45700,0.4259,0.5741
Texas Christian University,Fort Worth,TX,www.tcu.edu/,2,6,11,32.709568,-97.361537,16,13,0.4887,580,600,595,27,29,27,NULL,1207,50440,38600,38600,0.896,57500,45100,47600,51700,55200,0.4016,0.5984
Texas Lutheran University,Seguin,TX,www.tlu.edu,2,6,31,29.573274,-97.984601,22,11,0.5587,500,525,NULL,22,20,22,NULL,1020,37444,26800,26800,0.6994,48000,36500,39300,44400,44900,0.478,0.522
The University of Texas of the Permian Basin,Odessa,TX,www.utpb.edu,1,6,13,31.889509,-102.329634,19,12,0.87,485,489,NULL,20,19,21,NULL,963,13939,5250,13938,0.6911,48700,41500,38400,43700,44800,0.4192,0.5808
The University of Texas at San Antonio,San Antonio,TX,www.utsa.edu/,1,6,11,29.582418,-98.621386,16,15,0.7591,505,535,485,22,21,22,12,1037,19054,7457,16507,0.6355,46600,36400,39600,42000,45500,0.5157,0.4843
Texas Southern University,Houston,TX,www.tsu.edu,1,6,11,29.722468,-95.361961,17,12,0.5192,400,415,390,17,15,17,10,812,22183,8126,18986,0.5326,35700,28200,30300,31800,35700,0.4305,0.5695
Texas Tech University,Lubbock,TX,www.ttu.edu,1,6,12,33.580309,-101.876917,15,16,0.6613,540,560,515,25,24,25,7,1110,21239,7811,16499,0.8347,56700,43600,46000,50600,51100,0.5528,0.4472
Texas Wesleyan University,Fort Worth,TX,www.txwes.edu,2,6,11,32.733314,-97.279631,18,10,0.3806,475,505,472,21,20,21,NULL,984,33163,23144,23144,0.5113,42900,33500,38800,38300,40000,0.5066,0.4934
Texas Woman's University,Denton,TX,www.twu.edu,1,6,12,33.227002,-97.129088,17,15,0.8531,470,485,465,20,19,21,7,953,16846,7836,18696,0.7359,48600,40600,44200,44000,47600,0.1029,0.8971
Trinity University,San Antonio,TX,www.trinity.edu,2,6,11,29.46286,-98.482577,20,11,0.4842,630,635,NULL,29,29,28,NULL,1281,48579,36214,36214,0.8839,67400,46200,50100,54600,58200,0.4818,0.5182
Wayland Baptist University,Plainview,TX,www.wbu.edu,2,6,33,34.186673,-101.729564,18,9,0.9774,460,480,435,20,19,21,NULL,946,23229,12960,12960,0.4508,44100,39100,40300,42000,42800,0.5151,0.4849
West Texas A & M University,Canyon,TX,www.wtamu.edu,1,6,31,34.981996,-101.9158,18,13,0.6742,475,495,NULL,21,19,21,NULL,970,18039,6782,7538,0.6672,43600,36600,37800,40500,43200,0.4591,0.5409
